socialClass; priority; socialStatus; stamina; hunger; leisure; extraversion; agreableness; conscientiouness; emotionalStability; opennesExp; actualState
HIGH; SELF; MARRIED; 1; 1; 0; 0,08330953; 0,91058147; 0,27936745; 0,66478837; Investigation
HIGH; SELF; MARRIED; 0; 0; 1; 0,5946188; 0,099318445; 0,7837492; 0,5838002; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,97358745; 0,24783719; 0,023156881; 0,340042; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,098970294; 0,9902706; 0,2738526; 0,6933155; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,2674908; 0,31834996; 0,08966339; 0,08862311; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,6392413; 0,6063614; 0,3546034; 0,7374842; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,87875545; 0,362656; 0,13783216; 0,073005974; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,03311628; 0,54108286; 0,96624357; 0,90508556; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,40309632; 0,7979393; 0,91303754; 0,85277295; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,7946486; 0,84666663; 0,6125166; 0,79251516; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,3558929; 0,43407208; 0,5197568; 0,8688759; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,73747766; 0,8710211; 0,65989596; 0,8048475; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,19878876; 0,35626018; 0,6219318; 0,12163365; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,85741; 0,07397556; 0,28100592; 0,82802373; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,5678439; 0,8292178; 0,18844718; 0,97803813; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,25824547; 0,7572137; 0,96360713; 0,4803843; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,46157432; 0,1416167; 0,10555649; 0,3093683; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,23144644; 0,1751821; 0,08205289; 0,94160336; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,45874333; 0,07968688; 0,844599; 0,806225; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,21698022; 0,88804716; 0,4001779; 0,77433926; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,7192411; 0,9178568; 0,21182358; 0,6523121; Investigation
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,1398421; 0,9822647; 0,92648333; 0,5376825; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,6930589; 0,5101378; 0,1248281; 0,7653452; Investigation
HIGH; SELF; MARRIED; 0; 0; 1; 0,52271765; 0,34479052; 0,4034118; 0,5150669; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,9436932; 0,018078446; 0,36643744; 0,37765628; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,32570714; 0,060264528; 0,13480532; 0,235959; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,6215292; 0,012446761; 0,1813677; 0,2875648; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,48361403; 0,604226; 0,45767045; 0,6980455; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,79750586; 0,937439; 0,40919703; 0,6503987; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,31862032; 0,72176135; 0,065864325; 0,95584726; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,617401; 0,089791775; 0,13583326; 0,5310357; Aggressive
HIGH; SELF; MARRIED; 0,8999998; 0,8999998; 0,10000028; 0,41522652; 0,62922925; 0,90404326; 0,9108193; Investigation
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,61935246; 0,983002; 0,8960107; 0,16064167; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,99286866; 0,25615418; 0,96367973; 0,17113316; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,69234824; 0,7973069; 0,6118752; 0,32420605; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,5825817; 0,15305763; 0,5091331; 0,2754354; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,4673754; 0,054246247; 0,52998906; 0,6714655; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,54530394; 0,52852285; 0,6867581; 0,8634826; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,7501857; 0,13516098; 0,8049358; 0,4433459; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,96909887; 0,49714595; 0,7166347; 0,32110983; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,96900225; 0,72807246; 0,84991413; 0,015336812; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,7667008; 0,7365309; 0,81555533; 0,069199085; Interact
HIGH; SELF; MARRIED; 0; 0; 1; 0,7324404; 0,27222985; 0,51421225; 0,021436691; Idle
HIGH; SELF; MARRIED; 1; 1; 0; 0,98005575; 0,1617254; 0,34315842; 0,591152; Interact
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,05676669; 0,7171747; 0,10489482; 0,12779534; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,47981018; 0,04222721; 0,45756269; 0,1864444; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,75031084; 0,67706513; 0,031959295; 0,9343477; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,19574404; 0,07433838; 0,3879329; 0,06864107; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,036658645; 0,9142012; 0,2242741; 0,64577657; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,22672641; 0,33005857; 0,38347626; 0,18628341; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,49969655; 0,46497542; 0,57763827; 0,09426671; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,32478023; 0,20723689; 0,4239834; 0,17583638; PatrolWalk
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,24678558; 0,37698257; 0,6334097; 0,94182575; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,18628383; 0,7263842; 0,83158964; 0,4872657; PatrolWalk
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,32641327; 0,7087551; 0,206132; 0,19893378; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,6672389; 0,094272494; 0,50720716; 0,36745042; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,6600482; 0,61776674; 0,58745253; 0,47932994; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,22240317; 0,31421375; 0,91418946; 0,98007226; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,1950736; 0,060091913; 0,88568085; 0,8608838; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,7687623; 0,554672; 0,25874585; 0,07151246; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,24057055; 0,75726247; 0,3482898; 0,77469844; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,9722982; 0,0029328465; 0,72047746; 0,6553955; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,1391617; 0,34991658; 0,18711358; 0,96276265; Investigation
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,76711464; 0,26405126; 0,74039954; 0,0069790483; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,47162652; 0,2958364; 0,9775078; 0,45574927; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,094023526; 0,10431099; 0,21699989; 0,55134815; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,26976115; 0,4792227; 0,24186045; 0,07504958; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,95564246; 0,5134735; 0,65898657; 0,41103256; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,19251728; 0,3496806; 0,50665444; 0,7743933; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,67949873; 0,8294642; 0,37906682; 0,9871436; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,61162573; 0,54185134; 0,58717805; 0,10724217; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,68364954; 0,56922805; 0,7086446; 0,44922012; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,45273614; 0,6121968; 0,01679498; 0,10773158; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,4996121; 0,23362404; 0,18140304; 0,6604434; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,9017161; 0,1780014; 0,9179919; 0,9883541; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,86126554; 0,36930364; 0,5954541; 0,07597542; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,51681465; 0,021274269; 0,22767317; 0,49191338; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,07418883; 0,38856864; 0,51834065; 0,76786685; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,7573754; 0,27025694; 0,97907186; 0,2273379; Interact
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,9978186; 0,039158046; 0,549214; 0,27994305; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,42456686; 0,43348396; 0,48412377; 0,34462702; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,9299173; 0,0013265014; 0,9342842; 0,5914482; Interact
HIGH; SELF; MARRIED; 0; 0; 1; 0,63039297; 0,28625518; 0,036356032; 0,3733577; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,65035814; 0,011936188; 0,47122926; 0,23231488; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,6475512; 0,7136578; 0,70975673; 0,6601503; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,26389706; 0,24452668; 0,8016929; 0,35728163; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,606489; 0,17987347; 0,015817523; 0,23458636; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,28864342; 0,14356995; 0,5691291; 0,44292688; PatrolWalk
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,63138974; 0,82724154; 0,9195609; 0,6684008; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,2480545; 0,97684026; 0,32287258; 0,015978277; PatrolWalk
HIGH; SELF; MARRIED; 0,8999998; 0,8999998; 0,10000028; 0,37551123; 0,2543289; 0,5828597; 0,9631136; Investigation
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,7105318; 0,5408849; 0,55864424; 0,086705685; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,095412135; 0,96335286; 0,4868995; 0,44891292; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,4413393; 0,12862664; 0,89775026; 0,58418876; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,1992433; 0,5690765; 0,26917058; 0,23385125; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,18031621; 0,5016164; 0,7059853; 0,3994196; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,44915086; 0,13658911; 0,36158788; 0,025469363; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,06694311; 0,3183145; 0,95489246; 0,6158084; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,81187403; 0,70083094; 0,6408148; 0,68559587; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,24786836; 0,57204485; 0,41222787; 0,28658015; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,7297993; 0,6799513; 0,4445231; 0,36139882; Interact
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,74723166; 0,7396185; 0,7852569; 0,40343338; Interact
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,62030613; 0,88003606; 0,58276266; 0,41237676; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,78286415; 0,65541065; 0,09416169; 0,19023263; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,6811985; 0,18797469; 0,6086511; 0,8713712; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,5266596; 0,9542182; 0,6726604; 0,72717613; Idle
HIGH; SELF; MARRIED; 0,8999998; 0,8999998; 0,10000028; 0,63840187; 0,73697716; 0,2621016; 0,3994552; Interact
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,15354335; 0,9632696; 0,5081706; 0,2423737; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,8667703; 0,82882583; 0,5623597; 0,5242181; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,9554003; 0,6433015; 0,56493443; 0,8563305; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,1711675; 0,08984858; 0,48682922; 0,2922269; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,69600123; 0,9175752; 0,6713069; 0,6384494; PatrolWalk
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,015231907; 0,41460806; 0,8756698; 0,7741605; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,56426525; 0,23239541; 0,2947262; 0,4064839; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,7249565; 0,5175407; 0,76209444; 0,7764281; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,12628108; 0,23695755; 0,119363725; 0,08670056; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,313169; 0,57284206; 0,3238243; 0,16888666; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,12333053; 0,14817095; 0,43160605; 0,20082569; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,6853813; 0,097982645; 0,3622828; 0,08770162; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,22669744; 0,4921717; 0,5150919; 0,24199235; PatrolWalk
HIGH; SELF; MARRIED; 0,8999998; 0,8999998; 0,10000028; 0,7491733; 0,7612309; 0,47711504; 0,117069066; Interact
HIGH; SELF; MARRIED; 0; 0; 1; 0,63404477; 0,39780533; 0,4548964; 0,03240323; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,11745232; 0,16057068; 0,7044719; 0,23813051; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,96717674; 0,2571603; 0,5808488; 0,9778526; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,94129544; 0,4241383; 0,6620646; 0,8117076; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,8991377; 0,20999253; 0,30226046; 0,9454113; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,24144042; 0,018066585; 0,7085504; 0,7475008; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,11562419; 0,94917285; 0,29919142; 0,70072526; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,03547138; 0,4800204; 0,2677884; 0,062104464; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,9082385; 0,2397564; 0,7718301; 0,27806175; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,25368822; 0,28201675; 0,6266825; 0,05004841; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,28701484; 0,50874466; 0,6578692; 0,909766; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,5849741; 0,0032586455; 0,5206966; 0,97059363; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,35602558; 0,027550817; 0,44862878; 0,0030587912; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,4414482; 0,14485592; 0,117050946; 0,5410677; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,26605612; 0,032723725; 0,70825964; 0,80297387; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,8643303; 0,32729328; 0,48615116; 0,2453484; Interact
HIGH; SELF; MARRIED; 0; 0; 1; 0,24888343; 0,9853463; 0,19393784; 0,48273218; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,47966558; 0,47478592; 0,5886975; 0,1305567; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,014612377; 0,4533264; 0,4957927; 0,57291037; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,078915; 0,9614185; 0,8936989; 0,44736314; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,7697101; 0,9533955; 0,10324061; 0,78533405; Investigation
HIGH; SELF; MARRIED; 0; 0; 1; 0,70514977; 0,39215505; 0,84233433; 0,1660611; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,58325416; 0,73058605; 0,7356011; 0,61882323; Investigation
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,4676863; 0,5076233; 0,6638174; 0,12186813; Idle
HIGH; SELF; MARRIED; 1; 1; 0; 0,84435385; 0,07595259; 0,6948018; 0,3831362; Interact
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,6466912; 0,9419175; 0,116986215; 0,6240843; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,6686135; 0,98484355; 0,74713117; 0,14401811; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,47313702; 0,67169714; 0,9676569; 0,784301; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,9122374; 0,07592803; 0,9981976; 0,69397926; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,55239445; 0,65440375; 0,8949493; 0,084728; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,17333573; 0,5084726; 0,6428463; 0,48835725; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,47463512; 0,13406509; 0,84234077; 0,17462039; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,8521774; 0,06204176; 0,2223897; 0,42024332; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,41922355; 0,6020046; 0,13387465; 0,3732733; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,63456595; 0,44347817; 0,010944366; 0,61226434; Investigation
HIGH; SELF; MARRIED; 0; 0; 1; 0,7170047; 0,0338704; 0,5502683; 0,80600137; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,72567165; 0,5127681; 0,24460709; 0,5056497; Interact
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,544675; 0,24540186; 0,3149811; 0,06513709; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,3591264; 0,22680598; 0,4796645; 0,18852222; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,29122263; 0,3224818; 0,5453599; 0,9971121; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,44767326; 0,30141997; 0,38279533; 0,7956696; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,77575076; 0,06196779; 0,72383267; 0,8301666; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,86336046; 0,9845748; 0,0922361; 0,38033777; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,16633797; 0,8636916; 0,9707718; 0,029393315; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,96193784; 0,29647452; 0,3607818; 0,14064336; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,035128415; 0,0768494; 0,1896559; 0,8267521; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,09138727; 0,13880217; 0,9951022; 0,47102505; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,10227412; 0,77383333; 0,0823046; 0,28696096; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,87889564; 0,75351787; 0,81893015; 0,27189857; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,0622977; 0,04981631; 0,54873925; 0,45163548; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,29250866; 0,45208585; 0,7229274; 0,35410643; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,25639993; 0,9789319; 0,4323668; 0,80111456; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,19627947; 0,17709607; 0,7206469; 0,5497056; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,7643467; 0,08158296; 0,47796744; 0,759137; PatrolWalk
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,006376624; 0,45727736; 0,8115711; 0,86487585; Investigation
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,95654726; 0,25320655; 0,41867417; 0,84773153; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,331865; 0,18128574; 0,2535084; 0,7059423; Aggressive
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,123364925; 0,09649032; 0,06536126; 0,46727866; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,21344298; 0,5583128; 0,34745055; 0,39343154; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,54533285; 0,72978574; 0,22903556; 0,4753471; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,58127224; 0,62963897; 0,03716272; 0,28373146; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,28043205; 0,104487896; 0,04957539; 0,20220041; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,15694827; 0,052633286; 0,773547; 0,89363664; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,5761922; 0,2417354; 0,56159276; 0,9818762; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,20150143; 0,4376349; 0,6104949; 0,29862565; PatrolWalk
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,4218635; 0,98094535; 0,9900463; 0,7174155; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,7732686; 0,6488636; 0,68041646; 0,65280604; Idle
HIGH; SELF; MARRIED; 0; 0; 1; 0,8154055; 0,6781237; 0,8381217; 0,041972637; Idle
HIGH; SELF; MARRIED; 0,8999998; 0,8999998; 0,10000028; 0,10866892; 0,22511637; 0,537624; 0,6308053; Investigation
HIGH; SELF; MARRIED; 0; 0; 1; 0,38146847; 0,38300264; 0,11679691; 0,1708327; Aggressive
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,8684196; 0,843542; 0,56187874; 0,8115424; Idle
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,525491; 0,6750821; 0,8583444; 0,80243057; PatrolWalk
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,2755329; 0,7514834; 0,75162303; 0,19821382; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,7407542; 0,43168634; 0,09699261; 0,007456124; Aggressive
HIGH; SELF; MARRIED; 0; 0; 1; 0,5616048; 0,216959; 0,9297873; 0,90704924; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,19052005; 0,25035936; 0,6593169; 0,8568599; Investigation
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,16689974; 0,6626403; 0,6334934; 0,59255725; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,9306644; 0,90056634; 0,16671413; 0,6371294; Aggressive
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,7440103; 0,85573953; 0,02251786; 0,7295739; Investigation
HIGH; SELF; MARRIED; 0; 0; 1; 0,32535374; 0,32974923; 0,035577476; 0,8815496; Aggressive
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,27824122; 0,8959689; 0,88407373; 0,10911906; PatrolWalk
HIGH; SELF; MARRIED; 0; 0; 1; 0,90291244; 0,2076047; 0,5258936; 0,23945874; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,8712922; 0,5835641; 0,9346275; 0,732888; Idle
HIGH; SELF; MARRIED; 1,1175871E-08; 1,1175871E-08; 1; 0,017855465; 0,12891531; 0,6286628; 0,15063536; Idle
HIGH; SELF; MARRIED; 0,30000004; 0,30000004; 0,7000003; 0,1546495; 0,39552802; 0,28040498; 0,1250096; Aggressive
HIGH; SELF; MARRIED; 1; 1; 0; 0,3972959; 0,3023365; 0,41855937; 0,6945883; Investigation
HIGH; SELF; MARRIED; 0,3; 0,3; 0,7000003; 0,30538374; 0,61095965; 0,9076402; 0,14002115; Idle
HIGH; SELF; MARRIED; 0,6000001; 0,6000001; 0,4000004; 0,8993151; 0,17581505; 0,077326655; 0,5464778; Interact
